,Year,Trade.Flow,Reporter,Reporter.Code,CONCAT_1,GDP Country 1,Partner,Partner.Code,CONCAT_2,GDP Country 2,Trade.Value..US..,concat,Year in Force ,FTA Dummy ,Bucket ,Panel Number
4497,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Colombia,170,2000_Colombia,99886580000,1795492888,97170,2017,0,7,169
4498,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Colombia,170,2001_Colombia,98203550000,1936605992,97170,2017,0,7,169
4499,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Colombia,170,2002_Colombia,97933390000,1796460619,97170,2017,0,7,169
4500,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Colombia,170,2003_Colombia,94684580000,2312752471,97170,2017,0,7,169
4501,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Colombia,170,2004_Colombia,1.17075E+11,2410525940,97170,2017,0,7,169
4502,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Colombia,170,2005_Colombia,1.46566E+11,3073785890,97170,2017,0,7,169
4503,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Colombia,170,2006_Colombia,1.6259E+11,3476274075,97170,2017,0,7,169
4504,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Colombia,170,2007_Colombia,2.07416E+11,4251001750,97170,2017,0,7,169
4505,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Colombia,170,2008_Colombia,2.43982E+11,5161210107,97170,2017,0,7,169
4506,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Colombia,170,2009_Colombia,2.33822E+11,4623651511,97170,2017,0,7,169
4507,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Colombia,170,2010_Colombia,2.87018E+11,5223090708,97170,2017,0,7,169
4508,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Colombia,170,2011_Colombia,3.35415E+11,6934711673,97170,2017,0,7,169
4509,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Colombia,170,2012_Colombia,3.6966E+11,7110253553,97170,2017,0,7,169
4510,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Colombia,170,2013_Colombia,3.80192E+11,7792906116,97170,2017,0,7,169
4511,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Colombia,170,2014_Colombia,3.78196E+11,8314992970,97170,2017,0,7,169
4512,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Colombia,170,2015_Colombia,2.9152E+11,7225514787,97170,2017,0,7,169
4513,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Colombia,170,2016_Colombia,2.80091E+11,5908667472,97170,2017,0,7,169
4514,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Colombia,170,2017_Colombia,3.09191E+11,6649643005,97170,2017,1,7,169
4533,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Georgia,268,2000_Georgia,3057453000,345268283,97268,2014,0,12,170
4534,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Georgia,268,2001_Georgia,3219488000,360615001,97268,2014,0,12,170
4535,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Georgia,268,2002_Georgia,3395740000,371486317,97268,2014,0,12,170
4536,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Georgia,268,2003_Georgia,3991282000,503221827,97268,2014,0,12,170
4537,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Georgia,268,2004_Georgia,5125363000,760508285,97268,2014,0,12,170
4538,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Georgia,268,2005_Georgia,6410853000,848920260,97268,2014,0,12,170
4539,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Georgia,268,2006_Georgia,7745406000,1166570852,97268,2014,0,12,170
4540,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Georgia,268,2007_Georgia,10172870000,1526734555,97268,2014,0,12,170
4541,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Georgia,268,2008_Georgia,12795040000,1857702387,97268,2014,0,12,170
4542,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Georgia,268,2009_Georgia,10766810000,1311721198,97268,2014,0,12,170
4543,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Georgia,268,2010_Georgia,11638540000,1526117497,97268,2014,0,12,170
4544,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Georgia,268,2011_Georgia,14434620000,2238748403,97268,2014,0,12,170
4545,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Georgia,268,2012_Georgia,15846470000,2658605030,97268,2014,0,12,170
4546,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Georgia,268,2013_Georgia,16140050000,2699259095,97268,2014,0,12,170
4547,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Georgia,268,2014_Georgia,16509310000,2529062940,97268,2014,1,12,170
4548,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Georgia,268,2015_Georgia,13993550000,2039816281,97268,2014,1,12,170
4549,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Georgia,268,2016_Georgia,14378020000,2163950218,97268,2014,1,12,170
4550,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Georgia,268,2017_Georgia,15159280000,2241222123,97268,2014,1,12,170
4551,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Ghana,288,2000_Ghana,4983024000,1178140849,97288,2016,0,13,171
4552,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Ghana,288,2001_Ghana,5314910000,869686794,97288,2016,0,13,171
4553,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Ghana,288,2002_Ghana,6166330000,993544897,97288,2016,0,13,171
4554,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Ghana,288,2003_Ghana,7632407000,1143947519,97288,2016,0,13,171
4555,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Ghana,288,2004_Ghana,8881369000,1486242315,97288,2016,0,13,171
4556,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Ghana,288,2005_Ghana,10731630000,1555075284,97288,2016,0,13,171
4557,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Ghana,288,2006_Ghana,20409670000,1843884699,97288,2016,0,13,171
4558,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Ghana,288,2007_Ghana,24758820000,2334680374,97288,2016,0,13,171
4559,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Ghana,288,2008_Ghana,28526890000,2841710093,97288,2016,0,13,171
4560,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Ghana,288,2009_Ghana,25977850000,2449350417,97288,2016,0,13,171
4561,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Ghana,288,2010_Ghana,32174770000,2845576067,97288,2016,0,13,171
4562,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Ghana,288,2011_Ghana,39566290000,4070762488,97288,2016,0,13,171
4563,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Ghana,288,2012_Ghana,41939730000,4642947974,97288,2016,0,13,171
4564,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Ghana,288,2013_Ghana,47805070000,4560904563,97288,2016,0,13,171
4565,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Ghana,288,2014_Ghana,39086630000,4106698463,97288,2016,0,13,171
4566,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Ghana,288,2015_Ghana,37338430000,3370883475,97288,2016,0,13,171
4567,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Ghana,288,2016_Ghana,42803580000,3132391314,97288,2016,1,13,171
4568,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Ghana,288,2017_Ghana,47330020000,3414281037,97288,2016,1,13,171
4569,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Iceland,352,2000_Iceland,8927140000,1641849192,97352,1973,1,14,172
4570,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Iceland,352,2001_Iceland,8136345000,1606487596,97352,1973,1,14,172
4571,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Iceland,352,2002_Iceland,9207690000,1348994228,97352,1973,1,14,172
4572,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Iceland,352,2003_Iceland,11316440000,1833658751,97352,1973,1,14,172
4573,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Iceland,352,2004_Iceland,13722820000,2338631294,97352,1973,1,14,172
4574,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Iceland,352,2005_Iceland,16691490000,3170174241,97352,1973,1,14,172
4575,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Iceland,352,2006_Iceland,17048650000,3656398188,97352,1973,1,14,172
4576,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Iceland,352,2007_Iceland,21319950000,4345275103,97352,1973,1,14,172
4577,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Iceland,352,2008_Iceland,17658410000,3327761427,97352,1973,1,14,172
4578,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Iceland,352,2009_Iceland,12944110000,1884349049,97352,1973,1,14,172
4579,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Iceland,352,2010_Iceland,13310570000,2198819946,97352,1973,1,14,172
4580,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Iceland,352,2011_Iceland,14732690000,2313967124,97352,1973,1,14,172
4581,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Iceland,352,2012_Iceland,14292010000,2382160812,97352,1973,1,14,172
4582,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Iceland,352,2013_Iceland,15548320000,2405590132,97352,1973,1,14,172
4583,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Iceland,352,2014_Iceland,17304030000,2719625168,97352,1973,1,14,172
4584,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Iceland,352,2015_Iceland,16942250000,2785701259,97352,1973,1,14,172
4585,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Iceland,352,2016_Iceland,20304100000,3991096751,97352,1973,1,14,172
4586,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Iceland,352,2017_Iceland,23909290000,4132604678,97352,1973,1,14,172
4587,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Israel,376,2000_Israel,1.32339E+11,14981105232,97376,2000,1,15,173
4588,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Israel,376,2001_Israel,1.30706E+11,13353142196,97376,2000,1,15,173
4589,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Israel,376,2002_Israel,1.21069E+11,13179532946,97376,2000,1,15,173
4590,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Israel,376,2003_Israel,1.26865E+11,13346773725,97376,2000,1,15,173
4591,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Israel,376,2004_Israel,1.35445E+11,16034285308,97376,2000,1,15,173
4592,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Israel,376,2005_Israel,1.42463E+11,16767786945,97376,2000,1,15,173
4593,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Israel,376,2006_Israel,1.53967E+11,17408701737,97376,2000,1,15,173
4594,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Israel,376,2007_Israel,1.78707E+11,19626348741,97376,2000,1,15,173
4595,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Israel,376,2008_Israel,2.1584E+11,20734436780,97376,2000,1,15,173
4596,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Israel,376,2009_Israel,2.07419E+11,16045779034,97376,2000,1,15,173
4597,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Israel,376,2010_Israel,2.3361E+11,19067716295,97376,2000,1,15,173
4598,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Israel,376,2011_Israel,2.61629E+11,23497328482,97376,2000,1,15,173
4599,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Israel,376,2012_Israel,2.57297E+11,21913836376,97376,2000,1,15,173
4600,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Israel,376,2013_Israel,2.92489E+11,22533362155,97376,2000,1,15,173
4601,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Israel,376,2014_Israel,3.08417E+11,22386348265,97376,2000,1,15,173
4602,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Israel,376,2015_Israel,2.99094E+11,20987181491,97376,2000,1,15,173
4603,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Israel,376,2016_Israel,3.17748E+11,23149348684,97376,2000,1,15,173
4604,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Israel,376,2017_Israel,3.50851E+11,23905135946,97376,2000,1,15,173
4623,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Jordan,400,2000_Jordan,8460424000,1550064582,97400,2002,0,16,174
4624,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Jordan,400,2001_Jordan,8975690000,1699495086,97400,2002,0,16,174
4625,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Jordan,400,2002_Jordan,9582453000,1942558285,97400,2002,1,16,174
4626,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Jordan,400,2003_Jordan,10195660000,2144299337,97400,2002,1,16,174
4627,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Jordan,400,2004_Jordan,11411390000,2472887443,97400,2002,1,16,174
4628,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Jordan,400,2005_Jordan,12588670000,2904609966,97400,2002,1,16,174
4629,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Jordan,400,2006_Jordan,15056930000,3358267355,97400,2002,1,16,174
4630,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Jordan,400,2007_Jordan,17110590000,3642898811,97400,2002,1,16,174
4631,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Jordan,400,2008_Jordan,21972000000,4343438840,97400,2002,1,16,174
4632,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Jordan,400,2009_Jordan,23820230000,3634076908,97400,2002,1,16,174
4633,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Jordan,400,2010_Jordan,26425380000,3687385221,97400,2002,1,16,174
4634,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Jordan,400,2011_Jordan,28840260000,4543779591,97400,2002,1,16,174
4635,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Jordan,400,2012_Jordan,30937280000,4429748004,97400,2002,1,16,174
4636,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Jordan,400,2013_Jordan,33593840000,4939764357,97400,2002,1,16,174
4637,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Jordan,400,2014_Jordan,35826930000,4880155709,97400,2002,1,16,174
4638,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Jordan,400,2015_Jordan,37517410000,4416212858,97400,2002,1,16,174
4639,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Jordan,400,2016_Jordan,38654730000,4401666831,97400,2002,1,16,174
4640,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Jordan,400,2017_Jordan,40068310000,4599348406,97400,2002,1,16,174
4641,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Rep. of Korea,410,2000_Rep. of Korea,5.61633E+11,15392744440,97410,2011,0,17,175
4642,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Rep. of Korea,410,2001_Rep. of Korea,5.33052E+11,14175848051,97410,2011,0,17,175
4643,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Rep. of Korea,410,2002_Rep. of Korea,6.0902E+11,16688283695,97410,2011,0,17,175
4644,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Rep. of Korea,410,2003_Rep. of Korea,6.80521E+11,18624274876,97410,2011,0,17,175
4645,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Rep. of Korea,410,2004_Rep. of Korea,7.64881E+11,22300864358,97410,2011,0,17,175
4646,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Rep. of Korea,410,2005_Rep. of Korea,8.98137E+11,25133113777,97410,2011,0,17,175
4647,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Rep. of Korea,410,2006_Rep. of Korea,1.0118E+12,28677907785,97410,2011,0,17,175
4648,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Rep. of Korea,410,2007_Rep. of Korea,1.12268E+12,33929507819,97410,2011,0,17,175
4649,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Rep. of Korea,410,2008_Rep. of Korea,1.00222E+12,37578397055,97410,2011,0,17,175
4650,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Rep. of Korea,410,2009_Rep. of Korea,9.01935E+11,30157198565,97410,2011,0,17,175
4651,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Rep. of Korea,410,2010_Rep. of Korea,1.0945E+12,36987059162,97410,2011,0,17,175
4652,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Rep. of Korea,410,2011_Rep. of Korea,1.20246E+12,45235319419,97410,2011,1,17,175
4653,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Rep. of Korea,410,2012_Rep. of Korea,1.22281E+12,48584825106,97410,2011,1,17,175
4654,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Rep. of Korea,410,2013_Rep. of Korea,1.3056E+12,53058157018,97410,2011,1,17,175
4655,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Rep. of Korea,410,2014_Rep. of Korea,1.41133E+12,56802111676,97410,2011,1,17,175
4656,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Rep. of Korea,410,2015_Rep. of Korea,1.38276E+12,52964656571,97410,2011,1,17,175
4657,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Rep. of Korea,410,2016_Rep. of Korea,1.4148E+12,48290082801,97410,2011,1,17,175
4658,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Rep. of Korea,410,2017_Rep. of Korea,1.53075E+12,55613390109,97410,2011,1,17,175
4659,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Lebanon,422,2000_Lebanon,17260360000,2751271462,97422,2003,0,18,176
4660,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Lebanon,422,2001_Lebanon,17649750000,2871600881,97422,2003,0,18,176
4661,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Lebanon,422,2002_Lebanon,19152240000,2990379612,97422,2003,0,18,176
4662,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Lebanon,422,2003_Lebanon,20082920000,3908713168,97422,2003,1,18,176
4663,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Lebanon,422,2004_Lebanon,20955220000,4177034171,97422,2003,1,18,176
4664,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Lebanon,422,2005_Lebanon,21287560000,3985824425,97422,2003,1,18,176
4665,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Lebanon,422,2006_Lebanon,21796350000,4091358118,97422,2003,1,18,176
4666,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Lebanon,422,2007_Lebanon,24577110000,4633417399,97422,2003,1,18,176
4667,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Lebanon,422,2008_Lebanon,29227350000,5883906146,97422,2003,1,18,176
4668,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Lebanon,422,2009_Lebanon,35477120000,5915390580,97422,2003,1,18,176
4669,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Lebanon,422,2010_Lebanon,38419630000,6245659764,97422,2003,1,18,176
4670,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Lebanon,422,2011_Lebanon,40075670000,7365331859,97422,2003,1,18,176
4671,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Lebanon,422,2012_Lebanon,43868570000,8657359606,97422,2003,1,18,176
4672,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Lebanon,422,2013_Lebanon,46014230000,8892348555,97422,2003,1,18,176
4673,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Lebanon,422,2014_Lebanon,47833410000,8670590562,97422,2003,1,18,176
4674,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Lebanon,422,2015_Lebanon,49459300000,7425577164,97422,2003,1,18,176
4675,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Lebanon,422,2016_Lebanon,49598830000,7321377541,97422,2003,1,18,176
4676,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Lebanon,422,2017_Lebanon,51844490000,8137930468,97422,2003,1,18,176
4677,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Mexico,484,2000_Mexico,7.07907E+11,13129558725,97484,2000,1,19,177
4678,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Mexico,484,2001_Mexico,7.56706E+11,13724941069,97484,2000,1,19,177
4679,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Mexico,484,2002_Mexico,7.72106E+11,14505143039,97484,2000,1,19,177
4680,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Mexico,484,2003_Mexico,7.29336E+11,16300501201,97484,2000,1,19,177
4681,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Mexico,484,2004_Mexico,7.82241E+11,18318201507,97484,2000,1,19,177
4682,2005,Export,EU-28,97,2005_EU-28,1.44335E+13,Mexico,484,2005_Mexico,8.77476E+11,20912343680,97484,2000,1,19,177
4683,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Mexico,484,2006_Mexico,9.75387E+11,24039312908,97484,2000,1,19,177
4684,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Mexico,484,2007_Mexico,1.0527E+12,28774284755,97484,2000,1,19,177
4685,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Mexico,484,2008_Mexico,1.10999E+12,32395129547,97484,2000,1,19,177
4686,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Mexico,484,2009_Mexico,9.00045E+11,22324784404,97484,2000,1,19,177
4687,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Mexico,484,2010_Mexico,1.0578E+12,28253908652,97484,2000,1,19,177
4688,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Mexico,484,2011_Mexico,1.18049E+12,33268684152,97484,2000,1,19,177
4689,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Mexico,484,2012_Mexico,1.20109E+12,35940582747,97484,2000,1,19,177
4690,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Mexico,484,2013_Mexico,1.27444E+12,36412435004,97484,2000,1,19,177
4691,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Mexico,484,2014_Mexico,1.31439E+12,37252191880,97484,2000,1,19,177
4692,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Mexico,484,2015_Mexico,1.16962E+12,37256808903,97484,2000,1,19,177
4693,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Mexico,484,2016_Mexico,1.07691E+12,37006813452,97484,2000,1,19,177
4694,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Mexico,484,2017_Mexico,1.14992E+12,42297507822,97484,2000,1,19,177
4695,2006,Export,EU-28,97,2006_EU-28,1.53987E+13,Montenegro,499,2006_Montenegro,2721904000,653334995,97499,2010,0,20,178
4696,2007,Export,EU-28,97,2007_EU-28,1.77938E+13,Montenegro,499,2007_Montenegro,3680710000,1142939649,97499,2010,0,20,178
4697,2008,Export,EU-28,97,2008_EU-28,1.9137E+13,Montenegro,499,2008_Montenegro,4545675000,1673450281,97499,2010,0,20,178
4698,2009,Export,EU-28,97,2009_EU-28,1.71025E+13,Montenegro,499,2009_Montenegro,4159330000,967543518,97499,2010,0,20,178
4699,2010,Export,EU-28,97,2010_EU-28,1.69874E+13,Montenegro,499,2010_Montenegro,4139192000,721203837,97499,2010,1,20,178
4700,2011,Export,EU-28,97,2011_EU-28,1.83506E+13,Montenegro,499,2011_Montenegro,4538198000,1094066409,97499,2010,1,20,178
4701,2012,Export,EU-28,97,2012_EU-28,1.72928E+13,Montenegro,499,2012_Montenegro,4087725000,1147198577,97499,2010,1,20,178
4702,2013,Export,EU-28,97,2013_EU-28,1.80297E+13,Montenegro,499,2013_Montenegro,4464262000,1210664081,97499,2010,1,20,178
4703,2014,Export,EU-28,97,2014_EU-28,1.86355E+13,Montenegro,499,2014_Montenegro,4587926000,1286694317,97499,2010,1,20,178
4704,2015,Export,EU-28,97,2015_EU-28,1.64167E+13,Montenegro,499,2015_Montenegro,4052913000,971831696,97499,2010,1,20,178
4705,2016,Export,EU-28,97,2016_EU-28,1.64919E+13,Montenegro,499,2016_Montenegro,4374131000,1093919696,97499,2010,1,20,178
4706,2017,Export,EU-28,97,2017_EU-28,1.72777E+13,Montenegro,499,2017_Montenegro,4774086000,1200728238,97499,2010,1,20,178
4707,2000,Export,EU-28,97,2000_EU-28,8.90626E+12,Morocco,504,2000_Morocco,38857250000,7216432551,97504,2000,1,21,179
4708,2001,Export,EU-28,97,2001_EU-28,9.00405E+12,Morocco,504,2001_Morocco,39459580000,6805209480,97504,2000,1,21,179
4709,2002,Export,EU-28,97,2002_EU-28,9.81657E+12,Morocco,504,2002_Morocco,42236840000,7405739878,97504,2000,1,21,179
4710,2003,Export,EU-28,97,2003_EU-28,1.19495E+13,Morocco,504,2003_Morocco,52064060000,9263615478,97504,2000,1,21,179
4711,2004,Export,EU-28,97,2004_EU-28,1.37982E+13,Morocco,504,2004_Morocco,59626020000,11103332581,97504,2000,1,21,179
